zip code,county name,state,branch
52588,Van Buren County,Iowa,"Des Moines, Iowa"
52620,Van Buren County,Iowa,"Des Moines, Iowa"
52626,Van Buren County,Iowa,"Des Moines, Iowa"
52651,Van Buren County,Iowa,"Des Moines, Iowa"
52501,Wapello County,Iowa,"Des Moines, Iowa"
52530,Wapello County,Iowa,"Des Moines, Iowa"
52536,Wapello County,Iowa,"Des Moines, Iowa"
52548,Wapello County,Iowa,"Des Moines, Iowa"
52553,Wapello County,Iowa,"Des Moines, Iowa"
52554,Wapello County,Iowa,"Des Moines, Iowa"
52566,Wapello County,Iowa,"Des Moines, Iowa"
50001,Warren County,Iowa,"Des Moines, Iowa"
50047,Warren County,Iowa,"Des Moines, Iowa"
50061,Warren County,Iowa,"Des Moines, Iowa"
50118,Warren County,Iowa,"Des Moines, Iowa"
50125,Warren County,Iowa,"Des Moines, Iowa"
50139,Warren County,Iowa,"Des Moines, Iowa"
50145,Warren County,Iowa,"Des Moines, Iowa"
50160,Warren County,Iowa,"Des Moines, Iowa"
50166,Warren County,Iowa,"Des Moines, Iowa"
50210,Warren County,Iowa,"Des Moines, Iowa"
50211,Warren County,Iowa,"Des Moines, Iowa"
50229,Warren County,Iowa,"Des Moines, Iowa"
50241,Warren County,Iowa,"Des Moines, Iowa"
52201,Washington County,Iowa,"Cedar Rapids, Iowa"
52247,Washington County,Iowa,"Cedar Rapids, Iowa"
52327,Washington County,Iowa,"Cedar Rapids, Iowa"
52353,Washington County,Iowa,"Cedar Rapids, Iowa"
52356,Washington County,Iowa,"Cedar Rapids, Iowa"
52359,Washington County,Iowa,"Cedar Rapids, Iowa"
52540,Washington County,Iowa,"Cedar Rapids, Iowa"
52621,Washington County,Iowa,"Cedar Rapids, Iowa"
50008,Wayne County,Iowa,"Des Moines, Iowa"
50052,Wayne County,Iowa,"Des Moines, Iowa"
50060,Wayne County,Iowa,"Des Moines, Iowa"
50123,Wayne County,Iowa,"Des Moines, Iowa"
50147,Wayne County,Iowa,"Des Moines, Iowa"
50165,Wayne County,Iowa,"Des Moines, Iowa"
52583,Wayne County,Iowa,"Des Moines, Iowa"
52590,Wayne County,Iowa,"Des Moines, Iowa"
50501,Webster County,Iowa,"Des Moines, Iowa"
50516,Webster County,Iowa,"Des Moines, Iowa"
50518,Webster County,Iowa,"Des Moines, Iowa"
50521,Webster County,Iowa,"Des Moines, Iowa"
50523,Webster County,Iowa,"Des Moines, Iowa"
50524,Webster County,Iowa,"Des Moines, Iowa"
50530,Webster County,Iowa,"Des Moines, Iowa"
50532,Webster County,Iowa,"Des Moines, Iowa"
50543,Webster County,Iowa,"Des Moines, Iowa"
50544,Webster County,Iowa,"Des Moines, Iowa"
50557,Webster County,Iowa,"Des Moines, Iowa"
50566,Webster County,Iowa,"Des Moines, Iowa"
50569,Webster County,Iowa,"Des Moines, Iowa"
50594,Webster County,Iowa,"Des Moines, Iowa"
50424,Winnebago County,Iowa,"Rochester, Minnesota"
50436,Winnebago County,Iowa,"Rochester, Minnesota"
50450,Winnebago County,Iowa,"Rochester, Minnesota"
50453,Winnebago County,Iowa,"Rochester, Minnesota"
50465,Winnebago County,Iowa,"Rochester, Minnesota"
50473,Winnebago County,Iowa,"Rochester, Minnesota"
50478,Winnebago County,Iowa,"Rochester, Minnesota"
52101,Winneshiek County,Iowa,"Rochester, Minnesota"
52132,Winneshiek County,Iowa,"Rochester, Minnesota"
52133,Winneshiek County,Iowa,"Rochester, Minnesota"
52144,Winneshiek County,Iowa,"Rochester, Minnesota"
52149,Winneshiek County,Iowa,"Rochester, Minnesota"
52161,Winneshiek County,Iowa,"Rochester, Minnesota"
52165,Winneshiek County,Iowa,"Rochester, Minnesota"
52168,Winneshiek County,Iowa,"Rochester, Minnesota"
51004,Woodbury County,Iowa,"Sioux City, Iowa"
51007,Woodbury County,Iowa,"Sioux City, Iowa"
51015,Woodbury County,Iowa,"Sioux City, Iowa"
51016,Woodbury County,Iowa,"Sioux City, Iowa"
51018,Woodbury County,Iowa,"Sioux City, Iowa"
51019,Woodbury County,Iowa,"Sioux City, Iowa"
51026,Woodbury County,Iowa,"Sioux City, Iowa"
51030,Woodbury County,Iowa,"Sioux City, Iowa"
51039,Woodbury County,Iowa,"Sioux City, Iowa"
51044,Woodbury County,Iowa,"Sioux City, Iowa"
51048,Woodbury County,Iowa,"Sioux City, Iowa"
51052,Woodbury County,Iowa,"Sioux City, Iowa"
51054,Woodbury County,Iowa,"Sioux City, Iowa"
51055,Woodbury County,Iowa,"Sioux City, Iowa"
51056,Woodbury County,Iowa,"Sioux City, Iowa"
51101,Woodbury County,Iowa,"Sioux City, Iowa"
51102,Woodbury County,Iowa,"Sioux City, Iowa"
51103,Woodbury County,Iowa,"Sioux City, Iowa"
51104,Woodbury County,Iowa,"Sioux City, Iowa"
51105,Woodbury County,Iowa,"Sioux City, Iowa"
51106,Woodbury County,Iowa,"Sioux City, Iowa"
51108,Woodbury County,Iowa,"Sioux City, Iowa"
51109,Woodbury County,Iowa,"Sioux City, Iowa"
51111,Woodbury County,Iowa,"Sioux City, Iowa"
50434,Worth County,Iowa,"Rochester, Minnesota"
50440,Worth County,Iowa,"Rochester, Minnesota"
50444,Worth County,Iowa,"Rochester, Minnesota"
50446,Worth County,Iowa,"Rochester, Minnesota"
50448,Worth County,Iowa,"Rochester, Minnesota"
50456,Worth County,Iowa,"Rochester, Minnesota"
50459,Worth County,Iowa,"Rochester, Minnesota"
50071,Wright County,Iowa,"Sioux City, Iowa"
50101,Wright County,Iowa,"Sioux City, Iowa"
50421,Wright County,Iowa,"Sioux City, Iowa"
50470,Wright County,Iowa,"Sioux City, Iowa"
50525,Wright County,Iowa,"Sioux City, Iowa"
50526,Wright County,Iowa,"Sioux City, Iowa"
50533,Wright County,Iowa,"Sioux City, Iowa"
50542,Wright County,Iowa,"Sioux City, Iowa"
50599,Wright County,Iowa,"Sioux City, Iowa"
58639,Adams County,North Dakota,"Rapid City, South Dakota"
58649,Adams County,North Dakota,"Rapid City, South Dakota"
58031,Barnes County,North Dakota,"Fargo, North Dakota"
58049,Barnes County,North Dakota,"Fargo, North Dakota"
58056,Barnes County,North Dakota,"Fargo, North Dakota"
58062,Barnes County,North Dakota,"Fargo, North Dakota"
58063,Barnes County,North Dakota,"Fargo, North Dakota"
58065,Barnes County,North Dakota,"Fargo, North Dakota"
58072,Barnes County,North Dakota,"Fargo, North Dakota"
58429,Barnes County,North Dakota,"Fargo, North Dakota"
58461,Barnes County,North Dakota,"Fargo, North Dakota"
58479,Barnes County,North Dakota,"Fargo, North Dakota"
58480,Barnes County,North Dakota,"Fargo, North Dakota"
58481,Barnes County,North Dakota,"Fargo, North Dakota"
58492,Barnes County,North Dakota,"Fargo, North Dakota"
58325,Benson County,North Dakota,"Fargo, North Dakota"
58332,Benson County,North Dakota,"Fargo, North Dakota"
58335,Benson County,North Dakota,"Fargo, North Dakota"
58343,Benson County,North Dakota,"Fargo, North Dakota"
58346,Benson County,North Dakota,"Fargo, North Dakota"
58348,Benson County,North Dakota,"Fargo, North Dakota"
58351,Benson County,North Dakota,"Fargo, North Dakota"
58357,Benson County,North Dakota,"Fargo, North Dakota"
58370,Benson County,North Dakota,"Fargo, North Dakota"
58379,Benson County,North Dakota,"Fargo, North Dakota"
58381,Benson County,North Dakota,"Fargo, North Dakota"
58386,Benson County,North Dakota,"Fargo, North Dakota"
58627,Billings County,North Dakota,"Rapid City, South Dakota"
58645,Billings County,North Dakota,"Rapid City, South Dakota"
58318,Bottineau County,North Dakota,"Fargo, North Dakota"
58384,Bottineau County,North Dakota,"Fargo, North Dakota"
58711,Bottineau County,North Dakota,"Fargo, North Dakota"
58748,Bottineau County,North Dakota,"Fargo, North Dakota"
58750,Bottineau County,North Dakota,"Fargo, North Dakota"
58760,Bottineau County,North Dakota,"Fargo, North Dakota"
58762,Bottineau County,North Dakota,"Fargo, North Dakota"
58783,Bottineau County,North Dakota,"Fargo, North Dakota"
58793,Bottineau County,North Dakota,"Fargo, North Dakota"
58623,Bowman County,North Dakota,"Rapid City, South Dakota"
58651,Bowman County,North Dakota,"Rapid City, South Dakota"
58653,Bowman County,North Dakota,"Rapid City, South Dakota"
58721,Burke County,North Dakota,"Fargo, North Dakota"
58727,Burke County,North Dakota,"Fargo, North Dakota"
58737,Burke County,North Dakota,"Fargo, North Dakota"
58752,Burke County,North Dakota,"Fargo, North Dakota"
58772,Burke County,North Dakota,"Fargo, North Dakota"
58773,Burke County,North Dakota,"Fargo, North Dakota"
58477,Burleigh County,North Dakota,"Fargo, North Dakota"
58494,Burleigh County,North Dakota,"Fargo, North Dakota"
58501,Burleigh County,North Dakota,"Fargo, North Dakota"
58502,Burleigh County,North Dakota,"Fargo, North Dakota"
58503,Burleigh County,North Dakota,"Fargo, North Dakota"
58504,Burleigh County,North Dakota,"Fargo, North Dakota"
58505,Burleigh County,North Dakota,"Fargo, North Dakota"
58506,Burleigh County,North Dakota,"Fargo, North Dakota"
58507,Burleigh County,North Dakota,"Fargo, North Dakota"
58521,Burleigh County,North Dakota,"Fargo, North Dakota"
58532,Burleigh County,North Dakota,"Fargo, North Dakota"
58558,Burleigh County,North Dakota,"Fargo, North Dakota"
58560,Burleigh County,North Dakota,"Fargo, North Dakota"
58572,Burleigh County,North Dakota,"Fargo, North Dakota"
58002,Cass County,North Dakota,"Fargo, North Dakota"
58004,Cass County,North Dakota,"Fargo, North Dakota"
58005,Cass County,North Dakota,"Fargo, North Dakota"
58006,Cass County,North Dakota,"Fargo, North Dakota"
58007,Cass County,North Dakota,"Fargo, North Dakota"
58011,Cass County,North Dakota,"Fargo, North Dakota"
58012,Cass County,North Dakota,"Fargo, North Dakota"
58021,Cass County,North Dakota,"Fargo, North Dakota"
58029,Cass County,North Dakota,"Fargo, North Dakota"
58036,Cass County,North Dakota,"Fargo, North Dakota"
58038,Cass County,North Dakota,"Fargo, North Dakota"
58042,Cass County,North Dakota,"Fargo, North Dakota"
58047,Cass County,North Dakota,"Fargo, North Dakota"
58048,Cass County,North Dakota,"Fargo, North Dakota"
58051,Cass County,North Dakota,"Fargo, North Dakota"
58052,Cass County,North Dakota,"Fargo, North Dakota"
58059,Cass County,North Dakota,"Fargo, North Dakota"
58064,Cass County,North Dakota,"Fargo, North Dakota"
58071,Cass County,North Dakota,"Fargo, North Dakota"
58078,Cass County,North Dakota,"Fargo, North Dakota"
58079,Cass County,North Dakota,"Fargo, North Dakota"
58102,Cass County,North Dakota,"Fargo, North Dakota"
58103,Cass County,North Dakota,"Fargo, North Dakota"
58104,Cass County,North Dakota,"Fargo, North Dakota"
58105,Cass County,North Dakota,"Fargo, North Dakota"
58106,Cass County,North Dakota,"Fargo, North Dakota"
58107,Cass County,North Dakota,"Fargo, North Dakota"
58108,Cass County,North Dakota,"Fargo, North Dakota"
58109,Cass County,North Dakota,"Fargo, North Dakota"
58121,Cass County,North Dakota,"Fargo, North Dakota"
58122,Cass County,North Dakota,"Fargo, North Dakota"
58124,Cass County,North Dakota,"Fargo, North Dakota"
58125,Cass County,North Dakota,"Fargo, North Dakota"
58126,Cass County,North Dakota,"Fargo, North Dakota"
58239,Cavalier County,North Dakota,"Fargo, North Dakota"
58249,Cavalier County,North Dakota,"Fargo, North Dakota"
58255,Cavalier County,North Dakota,"Fargo, North Dakota"
58260,Cavalier County,North Dakota,"Fargo, North Dakota"
58269,Cavalier County,North Dakota,"Fargo, North Dakota"
58281,Cavalier County,North Dakota,"Fargo, North Dakota"
58311,Cavalier County,North Dakota,"Fargo, North Dakota"
58323,Cavalier County,North Dakota,"Fargo, North Dakota"
58352,Cavalier County,North Dakota,"Fargo, North Dakota"
58355,Cavalier County,North Dakota,"Fargo, North Dakota"
58372,Cavalier County,North Dakota,"Fargo, North Dakota"
58436,Dickey County,North Dakota,"Fargo, North Dakota"
58441,Dickey County,North Dakota,"Fargo, North Dakota"
58474,Dickey County,North Dakota,"Fargo, North Dakota"
58730,Divide County,North Dakota,"Rapid City, South Dakota"
58765,Divide County,North Dakota,"Rapid City, South Dakota"
58833,Divide County,North Dakota,"Rapid City, South Dakota"
58844,Divide County,North Dakota,"Rapid City, South Dakota"
58625,Dunn County,North Dakota,"Rapid City, South Dakota"
58626,Dunn County,North Dakota,"Rapid City, South Dakota"
58636,Dunn County,North Dakota,"Rapid City, South Dakota"
58640,Dunn County,North Dakota,"Rapid City, South Dakota"
58642,Dunn County,North Dakota,"Rapid City, South Dakota"
58644,Dunn County,North Dakota,"Rapid City, South Dakota"
58356,Eddy County,North Dakota,"Fargo, North Dakota"
58374,Eddy County,North Dakota,"Fargo, North Dakota"
58524,Emmons County,North Dakota,"Fargo, North Dakota"
58542,Emmons County,North Dakota,"Fargo, North Dakota"
58544,Emmons County,North Dakota,"Fargo, North Dakota"
58549,Emmons County,North Dakota,"Fargo, North Dakota"
58552,Emmons County,North Dakota,"Fargo, North Dakota"
58573,Emmons County,North Dakota,"Fargo, North Dakota"
58421,Foster County,North Dakota,"Fargo, North Dakota"
58443,Foster County,North Dakota,"Fargo, North Dakota"
58445,Foster County,North Dakota,"Fargo, North Dakota"
58464,Foster County,North Dakota,"Fargo, North Dakota"
58621,Golden Valley County,North Dakota,"Rapid City, South Dakota"
58632,Golden Valley County,North Dakota,"Rapid City, South Dakota"
58654,Golden Valley County,North Dakota,"Rapid City, South Dakota"
58201,Grand Forks County,North Dakota,"Fargo, North Dakota"
58202,Grand Forks County,North Dakota,"Fargo, North Dakota"
58203,Grand Forks County,North Dakota,"Fargo, North Dakota"
58204,Grand Forks County,North Dakota,"Fargo, North Dakota"
58205,Grand Forks County,North Dakota,"Fargo, North Dakota"
58206,Grand Forks County,North Dakota,"Fargo, North Dakota"
58207,Grand Forks County,North Dakota,"Fargo, North Dakota"
58208,Grand Forks County,North Dakota,"Fargo, North Dakota"
58214,Grand Forks County,North Dakota,"Fargo, North Dakota"
58228,Grand Forks County,North Dakota,"Fargo, North Dakota"
58235,Grand Forks County,North Dakota,"Fargo, North Dakota"
58244,Grand Forks County,North Dakota,"Fargo, North Dakota"
58251,Grand Forks County,North Dakota,"Fargo, North Dakota"
58256,Grand Forks County,North Dakota,"Fargo, North Dakota"
58258,Grand Forks County,North Dakota,"Fargo, North Dakota"
58266,Grand Forks County,North Dakota,"Fargo, North Dakota"
58267,Grand Forks County,North Dakota,"Fargo, North Dakota"
58275,Grand Forks County,North Dakota,"Fargo, North Dakota"
58278,Grand Forks County,North Dakota,"Fargo, North Dakota"
58529,Grant County,North Dakota,"Fargo, North Dakota"
58533,Grant County,North Dakota,"Fargo, North Dakota"
58562,Grant County,North Dakota,"Fargo, North Dakota"
58564,Grant County,North Dakota,"Fargo, North Dakota"
58569,Grant County,North Dakota,"Fargo, North Dakota"
58416,Griggs County,North Dakota,"Fargo, North Dakota"
58425,Griggs County,North Dakota,"Fargo, North Dakota"
58448,Griggs County,North Dakota,"Fargo, North Dakota"
58452,Griggs County,North Dakota,"Fargo, North Dakota"
58484,Griggs County,North Dakota,"Fargo, North Dakota"
58646,Hettinger County,North Dakota,"Rapid City, South Dakota"
58647,Hettinger County,North Dakota,"Rapid City, South Dakota"
58650,Hettinger County,North Dakota,"Rapid City, South Dakota"
58428,Kidder County,North Dakota,"Fargo, North Dakota"
58475,Kidder County,North Dakota,"Fargo, North Dakota"
58478,Kidder County,North Dakota,"Fargo, North Dakota"
58482,Kidder County,North Dakota,"Fargo, North Dakota"
58487,Kidder County,North Dakota,"Fargo, North Dakota"
58488,Kidder County,North Dakota,"Fargo, North Dakota"
58415,LaMoure County,North Dakota,"Fargo, North Dakota"
58431,LaMoure County,North Dakota,"Fargo, North Dakota"
58433,LaMoure County,North Dakota,"Fargo, North Dakota"
58454,LaMoure County,North Dakota,"Fargo, North Dakota"
58456,LaMoure County,North Dakota,"Fargo, North Dakota"
58458,LaMoure County,North Dakota,"Fargo, North Dakota"
58466,LaMoure County,North Dakota,"Fargo, North Dakota"
58490,LaMoure County,North Dakota,"Fargo, North Dakota"
58440,Logan County,North Dakota,"Fargo, North Dakota"
58442,Logan County,North Dakota,"Fargo, North Dakota"
58460,Logan County,North Dakota,"Fargo, North Dakota"
58561,Logan County,North Dakota,"Fargo, North Dakota"
58710,McHenry County,North Dakota,"Fargo, North Dakota"
58712,McHenry County,North Dakota,"Fargo, North Dakota"
58713,McHenry County,North Dakota,"Fargo, North Dakota"
58731,McHenry County,North Dakota,"Fargo, North Dakota"
58736,McHenry County,North Dakota,"Fargo, North Dakota"
58741,McHenry County,North Dakota,"Fargo, North Dakota"
58744,McHenry County,North Dakota,"Fargo, North Dakota"
58788,McHenry County,North Dakota,"Fargo, North Dakota"
58789,McHenry County,North Dakota,"Fargo, North Dakota"
58790,McHenry County,North Dakota,"Fargo, North Dakota"
58792,McHenry County,North Dakota,"Fargo, North Dakota"
58413,McIntosh County,North Dakota,"Fargo, North Dakota"
58495,McIntosh County,North Dakota,"Fargo, North Dakota"
58581,McIntosh County,North Dakota,"Fargo, North Dakota"
58634,McKenzie County,North Dakota,"Rapid City, South Dakota"
58757,McKenzie County,North Dakota,"Rapid City, South Dakota"
58831,McKenzie County,North Dakota,"Rapid City, South Dakota"
58835,McKenzie County,North Dakota,"Rapid City, South Dakota"
58838,McKenzie County,North Dakota,"Rapid City, South Dakota"
58847,McKenzie County,North Dakota,"Rapid City, South Dakota"
58854,McKenzie County,North Dakota,"Rapid City, South Dakota"
58531,McLean County,North Dakota,"Fargo, North Dakota"
58540,McLean County,North Dakota,"Fargo, North Dakota"
58559,McLean County,North Dakota,"Fargo, North Dakota"
58565,McLean County,North Dakota,"Fargo, North Dakota"
58575,McLean County,North Dakota,"Fargo, North Dakota"
58576,McLean County,North Dakota,"Fargo, North Dakota"
58577,McLean County,North Dakota,"Fargo, North Dakota"
58579,McLean County,North Dakota,"Fargo, North Dakota"
58716,McLean County,North Dakota,"Fargo, North Dakota"
58723,McLean County,North Dakota,"Fargo, North Dakota"
58759,McLean County,North Dakota,"Fargo, North Dakota"
58775,McLean County,North Dakota,"Fargo, North Dakota"
58778,McLean County,North Dakota,"Fargo, North Dakota"
58523,Mercer County,North Dakota,"Fargo, North Dakota"
58541,Mercer County,North Dakota,"Fargo, North Dakota"
58545,Mercer County,North Dakota,"Fargo, North Dakota"
58571,Mercer County,North Dakota,"Fargo, North Dakota"
58580,Mercer County,North Dakota,"Fargo, North Dakota"
58520,Morton County,North Dakota,"Fargo, North Dakota"
58535,Morton County,North Dakota,"Fargo, North Dakota"
58554,Morton County,North Dakota,"Fargo, North Dakota"
58563,Morton County,North Dakota,"Fargo, North Dakota"
58566,Morton County,North Dakota,"Fargo, North Dakota"
58570,Morton County,North Dakota,"Fargo, North Dakota"
58631,Morton County,North Dakota,"Fargo, North Dakota"
58638,Morton County,North Dakota,"Fargo, North Dakota"
58763,Mountrail County,North Dakota,"Fargo, North Dakota"
58769,Mountrail County,North Dakota,"Fargo, North Dakota"
58770,Mountrail County,North Dakota,"Fargo, North Dakota"
58771,Mountrail County,North Dakota,"Fargo, North Dakota"
58776,Mountrail County,North Dakota,"Fargo, North Dakota"
58784,Mountrail County,North Dakota,"Fargo, North Dakota"
58794,Mountrail County,North Dakota,"Fargo, North Dakota"
58212,Nelson County,North Dakota,"Fargo, North Dakota"
58224,Nelson County,North Dakota,"Fargo, North Dakota"
58254,Nelson County,North Dakota,"Fargo, North Dakota"
58259,Nelson County,North Dakota,"Fargo, North Dakota"
58272,Nelson County,North Dakota,"Fargo, North Dakota"
58344,Nelson County,North Dakota,"Fargo, North Dakota"
58361,Nelson County,North Dakota,"Fargo, North Dakota"
58380,Nelson County,North Dakota,"Fargo, North Dakota"
58530,Oliver County,North Dakota,"Fargo, North Dakota"
58216,Pembina County,North Dakota,"Fargo, North Dakota"
58220,Pembina County,North Dakota,"Fargo, North Dakota"
58222,Pembina County,North Dakota,"Fargo, North Dakota"
58225,Pembina County,North Dakota,"Fargo, North Dakota"
58236,Pembina County,North Dakota,"Fargo, North Dakota"
58238,Pembina County,North Dakota,"Fargo, North Dakota"
58241,Pembina County,North Dakota,"Fargo, North Dakota"
58262,Pembina County,North Dakota,"Fargo, North Dakota"
58265,Pembina County,North Dakota,"Fargo, North Dakota"
58271,Pembina County,North Dakota,"Fargo, North Dakota"
58276,Pembina County,North Dakota,"Fargo, North Dakota"
58282,Pembina County,North Dakota,"Fargo, North Dakota"
58313,Pierce County,North Dakota,"Fargo, North Dakota"
58368,Pierce County,North Dakota,"Fargo, North Dakota"
58385,Pierce County,North Dakota,"Fargo, North Dakota"
58301,Ramsey County,North Dakota,"Fargo, North Dakota"
58321,Ramsey County,North Dakota,"Fargo, North Dakota"
58327,Ramsey County,North Dakota,"Fargo, North Dakota"
58330,Ramsey County,North Dakota,"Fargo, North Dakota"
58338,Ramsey County,North Dakota,"Fargo, North Dakota"
58345,Ramsey County,North Dakota,"Fargo, North Dakota"
58362,Ramsey County,North Dakota,"Fargo, North Dakota"
58377,Ramsey County,North Dakota,"Fargo, North Dakota"
58382,Ramsey County,North Dakota,"Fargo, North Dakota"
58027,Ransom County,North Dakota,"Fargo, North Dakota"
58033,Ransom County,North Dakota,"Fargo, North Dakota"
58054,Ransom County,North Dakota,"Fargo, North Dakota"
58068,Ransom County,North Dakota,"Fargo, North Dakota"
58740,Renville County,North Dakota,"Fargo, North Dakota"
58761,Renville County,North Dakota,"Fargo, North Dakota"
58782,Renville County,North Dakota,"Fargo, North Dakota"
58787,Renville County,North Dakota,"Fargo, North Dakota"
58001,Richland County,North Dakota,"Fargo, North Dakota"
58008,Richland County,North Dakota,"Fargo, North Dakota"
58015,Richland County,North Dakota,"Fargo, North Dakota"
58018,Richland County,North Dakota,"Fargo, North Dakota"
58030,Richland County,North Dakota,"Fargo, North Dakota"
58041,Richland County,North Dakota,"Fargo, North Dakota"
58053,Richland County,North Dakota,"Fargo, North Dakota"
58057,Richland County,North Dakota,"Fargo, North Dakota"
58058,Richland County,North Dakota,"Fargo, North Dakota"
58061,Richland County,North Dakota,"Fargo, North Dakota"
58074,Richland County,North Dakota,"Fargo, North Dakota"
58075,Richland County,North Dakota,"Fargo, North Dakota"
58076,Richland County,North Dakota,"Fargo, North Dakota"
58077,Richland County,North Dakota,"Fargo, North Dakota"
58081,Richland County,North Dakota,"Fargo, North Dakota"
58310,Rolette County,North Dakota,"Fargo, North Dakota"
58316,Rolette County,North Dakota,"Fargo, North Dakota"
58329,Rolette County,North Dakota,"Fargo, North Dakota"
58353,Rolette County,North Dakota,"Fargo, North Dakota"
58366,Rolette County,North Dakota,"Fargo, North Dakota"
58367,Rolette County,North Dakota,"Fargo, North Dakota"
58369,Rolette County,North Dakota,"Fargo, North Dakota"
58013,Sargent County,North Dakota,"Fargo, North Dakota"
58017,Sargent County,North Dakota,"Fargo, North Dakota"
58032,Sargent County,North Dakota,"Fargo, North Dakota"
58040,Sargent County,North Dakota,"Fargo, North Dakota"
58043,Sargent County,North Dakota,"Fargo, North Dakota"
58060,Sargent County,North Dakota,"Fargo, North Dakota"
58067,Sargent County,North Dakota,"Fargo, North Dakota"
58069,Sargent County,North Dakota,"Fargo, North Dakota"
58430,Sheridan County,North Dakota,"Fargo, North Dakota"
58444,Sheridan County,North Dakota,"Fargo, North Dakota"
